received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-21T21:18:46.531067+00:00,4375,3115859,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:18:47.251367+00:00,4376,3116572,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:18:47.972500+00:00,4377,3117285,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:18:48.682756+00:00,4378,3117997,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:18:49.403382+00:00,4379,3118708,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:18:50.116305+00:00,4380,3119420,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:18:50.836945+00:00,4381,3120132,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:18:51.555785+00:00,4382,3120844,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:18:52.266966+00:00,4383,3121558,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:18:52.986853+00:00,4384,3122270,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:18:53.699123+00:00,4385,3122983,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:18:54.419809+00:00,4386,3123696,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:18:55.130704+00:00,4387,3124408,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:18:55.851125+00:00,4388,3125120,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:18:56.571004+00:00,4389,3125831,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:18:57.283003+00:00,4390,3126543,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:18:58.003582+00:00,4391,3127256,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:18:58.715130+00:00,4392,3127968,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:18:59.435488+00:00,4393,3128680,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:00.155858+00:00,4394,3129394,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:00.867900+00:00,4395,3130106,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:01.589039+00:00,4396,3130819,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:02.299427+00:00,4397,3131531,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:03.018756+00:00,4398,3132242,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:03.732752+00:00,4399,3132954,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:04.451712+00:00,4400,3133667,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:05.170753+00:00,4401,3134379,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:05.882798+00:00,4402,3135091,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,3,128
2026-09-21T21:19:06.602726+00:00,4403,3135804,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:07.315474+00:00,4404,3136517,32x,300ms,25,64,0,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:19:08.035627+00:00,4405,3137229,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:08.754843+00:00,4406,3137942,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:19:09.468031+00:00,4407,3138654,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:10.187011+00:00,4408,3139365,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:10.898777+00:00,4409,3140078,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:11.619761+00:00,4410,3140790,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:19:12.339141+00:00,4411,3141501,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:13.051095+00:00,4412,3142214,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:13.770871+00:00,4413,3142927,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:14.482857+00:00,4414,3143640,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:15.203016+00:00,4415,3144353,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:19:15.915279+00:00,4416,3145066,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:16.634619+00:00,4417,3145778,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:19:17.347627+00:00,4418,3146489,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:18.066724+00:00,4419,3147201,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:18.787833+00:00,4420,3147913,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:19:19.499243+00:00,4421,3148625,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:20.219262+00:00,4422,3149338,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:20.939634+00:00,4423,3150051,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:21.652793+00:00,4424,3150764,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:22.372648+00:00,4425,3151476,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:23.082695+00:00,4426,3152188,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:23.803210+00:00,4427,3152900,32x,300ms,25,64,1,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:19:24.515845+00:00,4428,3153612,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:25.235399+00:00,4429,3154324,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:25.947502+00:00,4430,3155036,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:26.667640+00:00,4431,3155747,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:27.386796+00:00,4432,3156460,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:19:28.099709+00:00,4433,3157173,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:28.819263+00:00,4434,3157886,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:29.538700+00:00,4435,3158598,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:30.250852+00:00,4436,3159311,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:30.970627+00:00,4437,3160024,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:31.683351+00:00,4438,3160735,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:32.403372+00:00,4439,3161447,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:33.114694+00:00,4440,3162159,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:19:33.834774+00:00,4441,3162870,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:34.555003+00:00,4442,3163584,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:35.267109+00:00,4443,3164297,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:35.987773+00:00,4444,3165009,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:36.699076+00:00,4445,3165722,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:37.418707+00:00,4446,3166435,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:38.131275+00:00,4447,3167147,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:38.851409+00:00,4448,3167858,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:39.563875+00:00,4449,3168570,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:40.282779+00:00,4450,3169282,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:41.003769+00:00,4451,3169994,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:41.715956+00:00,4452,3170707,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:42.435407+00:00,4453,3171419,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:43.155062+00:00,4454,3172132,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:43.867095+00:00,4455,3172845,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:44.587061+00:00,4456,3173558,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:45.298881+00:00,4457,3174269,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:46.018828+00:00,4458,3174981,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:46.731068+00:00,4459,3175693,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:19:47.452648+00:00,4460,3176406,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:19:48.170785+00:00,4461,3177117,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:48.882549+00:00,4462,3177830,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:49.602969+00:00,4463,3178543,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:19:50.323076+00:00,4464,3179255,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:51.034661+00:00,4465,3179968,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:51.755542+00:00,4466,3180682,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:52.467760+00:00,4467,3181393,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:53.186767+00:00,4468,3182105,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:53.899649+00:00,4469,3182817,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:54.620305+00:00,4470,3183529,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:55.339506+00:00,4471,3184241,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:56.050835+00:00,4472,3184954,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:56.770784+00:00,4473,3185667,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:19:57.482839+00:00,4474,3186379,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:58.204102+00:00,4475,3187092,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:19:58.915191+00:00,4476,3187805,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:19:59.635400+00:00,4477,3188516,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:00.355044+00:00,4478,3189229,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:01.067733+00:00,4479,3189941,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:01.786772+00:00,4480,3190652,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:02.498859+00:00,4481,3191364,32x,300ms,25,64,0,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:03.219715+00:00,4482,3192077,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:03.939665+00:00,4483,3192790,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:04.650699+00:00,4484,3193502,32x,300ms,25,64,0,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:05.371778+00:00,4485,3194215,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:06.082702+00:00,4486,3194928,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:06.802530+00:00,4487,3195639,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:07.515416+00:00,4488,3196351,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:08.234587+00:00,4489,3197063,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,129
2026-09-21T21:20:08.954738+00:00,4490,3197775,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,129
2026-09-21T21:20:09.668074+00:00,4491,3198487,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:10.386693+00:00,4492,3199200,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:11.099029+00:00,4493,3199912,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:11.818760+00:00,4494,3200625,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:12.538711+00:00,4495,3201338,32x,300ms,25,64,0,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:13.250519+00:00,4496,3202051,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:13.971027+00:00,4497,3202762,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:14.682851+00:00,4498,3203474,32x,300ms,25,64,1,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:15.403193+00:00,4499,3204186,32x,300ms,25,64,1,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:16.115022+00:00,4500,3204898,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:16.835645+00:00,4501,3205610,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:17.554673+00:00,4502,3206323,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:18.266680+00:00,4503,3207035,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:20:18.987133+00:00,4504,3207748,32x,300ms,25,64,0,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:19.699509+00:00,4505,3208461,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:20.419028+00:00,4506,3209174,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:21.131211+00:00,4507,3209885,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:21.851370+00:00,4508,3210597,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:22.571856+00:00,4509,3211310,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:23.282789+00:00,4510,3212021,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,129
2026-09-21T21:20:24.002933+00:00,4511,3212733,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:24.722642+00:00,4512,3213446,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:25.435265+00:00,4513,3214158,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:26.155406+00:00,4514,3214871,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:26.866630+00:00,4515,3215584,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:27.587693+00:00,4516,3216296,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:28.298582+00:00,4517,3217008,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:29.019821+00:00,4518,3217720,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:29.730980+00:00,4519,3218432,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:30.451461+00:00,4520,3219144,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:31.172701+00:00,4521,3219856,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:31.883180+00:00,4522,3220569,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:20:32.602638+00:00,4523,3221281,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:33.322781+00:00,4524,3221994,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:34.036023+00:00,4525,3222707,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:34.755373+00:00,4526,3223419,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:35.466645+00:00,4527,3224131,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:20:36.188225+00:00,4528,3224843,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,129
2026-09-21T21:20:36.899223+00:00,4529,3225555,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:37.618771+00:00,4530,3226267,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:20:38.331098+00:00,4531,3226979,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:39.051409+00:00,4532,3227692,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:39.772942+00:00,4533,3228404,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,129
2026-09-21T21:20:40.482947+00:00,4534,3229116,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:41.202585+00:00,4535,3229829,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:41.914689+00:00,4536,3230542,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,129
2026-09-21T21:20:42.634531+00:00,4537,3231254,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:20:43.347234+00:00,4538,3231966,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:44.066563+00:00,4539,3232677,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:44.786840+00:00,4540,3233389,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,129
2026-09-21T21:20:45.499027+00:00,4541,3234101,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:46.218558+00:00,4542,3234813,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:46.939017+00:00,4543,3235526,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:47.650575+00:00,4544,3236239,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:48.372059+00:00,4545,3236953,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:20:49.083731+00:00,4546,3237664,32x,300ms,25,64,1,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:49.803022+00:00,4547,3238377,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:50.514939+00:00,4548,3239089,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:51.235433+00:00,4549,3239800,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:51.946564+00:00,4550,3240512,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,129
2026-09-21T21:20:52.667208+00:00,4551,3241225,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:53.388140+00:00,4552,3241937,32x,300ms,25,64,0,5,41,36,100,38,11,5,4,2,128
2026-09-21T21:20:54.098703+00:00,4553,3242650,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,129
2026-09-21T21:20:54.819263+00:00,4554,3243363,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:20:55.530733+00:00,4555,3244075,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:56.251430+00:00,4556,3244788,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:20:56.970900+00:00,4557,3245500,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:57.683282+00:00,4558,3246212,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:58.402491+00:00,4559,3246923,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:59.115036+00:00,4560,3247636,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:20:59.835162+00:00,4561,3248348,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:00.554896+00:00,4562,3249060,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:01.266680+00:00,4563,3249773,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:01.986583+00:00,4564,3250486,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:02.699178+00:00,4565,3251198,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:21:03.419276+00:00,4566,3251911,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:04.131336+00:00,4567,3252623,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:21:04.851181+00:00,4568,3253335,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:05.570690+00:00,4569,3254047,32x,300ms,25,64,1,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:21:06.282505+00:00,4570,3254759,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:07.003795+00:00,4571,3255471,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:07.714938+00:00,4572,3256183,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:08.435387+00:00,4573,3256896,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:21:09.154989+00:00,4574,3257609,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:09.866692+00:00,4575,3258321,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:10.587345+00:00,4576,3259034,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:11.298974+00:00,4577,3259746,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:12.019624+00:00,4578,3260459,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:12.731473+00:00,4579,3261169,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:13.451441+00:00,4580,3261882,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:14.170812+00:00,4581,3262594,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:14.883253+00:00,4582,3263306,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:15.602471+00:00,4583,3264019,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:16.315230+00:00,4584,3264732,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:17.035426+00:00,4585,3265444,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:17.746984+00:00,4586,3266157,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:18.466481+00:00,4587,3266869,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:19.187324+00:00,4588,3267580,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:19.898536+00:00,4589,3268293,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:20.619039+00:00,4590,3269005,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:21.331215+00:00,4591,3269716,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:22.050769+00:00,4592,3270429,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:22.770760+00:00,4593,3271142,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:23.482681+00:00,4594,3271854,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:21:24.203071+00:00,4595,3272567,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:24.914760+00:00,4596,3273280,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:25.634645+00:00,4597,3273992,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,3,128
2026-09-21T21:21:26.346734+00:00,4598,3274703,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:27.066631+00:00,4599,3275415,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:27.786625+00:00,4600,3276127,32x,300ms,25,64,1,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:28.500118+00:00,4601,3276839,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:29.219046+00:00,4602,3277552,32x,300ms,25,64,0,5,41,36,100,38,11,6,4,2,128
2026-09-21T21:21:29.939341+00:00,4603,3278264,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:30.650764+00:00,4604,3278978,32x,300ms,25,64,0,5,40,36,100,38,11,6,4,2,128
2026-09-21T21:21:31.363223+00:00,4605,3279690,32x,300ms,25,64,0,5,40,36,100,38,11,5,4,2,128
2026-09-21T21:21:32.082558+00:00,4606,3280403,32x,300ms,25,64,1,5,40,36,100,38,11,6,4,2,128
