received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-15T21:16:23.261530+00:00,4361,2404126,128x,200ms,25,64,1,133,202,237,468,789,892,1180,299,171,1429
2026-09-15T21:16:23.294055+00:00,4362,2404648,128x,200ms,25,64,1,182,316,384,636,965,1127,1343,365,239,2057
2026-09-15T21:16:23.821510+00:00,4363,2405172,128x,200ms,25,64,1,619,1265,1660,2033,4267,6365,4150,1526,919,14422
2026-09-15T21:16:24.830161+00:00,4364,2405696,128x,200ms,25,64,1,882,1867,2469,2867,3712,5658,3684,1351,828,12784
2026-09-15T21:16:25.350262+00:00,4365,2406220,128x,200ms,25,64,1,393,767,988,1327,721,804,1116,260,144,1313
2026-09-15T21:16:25.870277+00:00,4366,2406743,128x,200ms,25,64,1,121,173,200,433,604,712,989,222,103,1060
2026-09-15T21:16:26.389836+00:00,4367,2407265,128x,200ms,25,64,0,115,154,177,398,557,680,938,208,89,971
2026-09-15T21:16:26.911264+00:00,4368,2407785,128x,200ms,25,64,0,115,153,175,396,562,684,943,209,91,983
2026-09-15T21:16:27.429667+00:00,4369,2408306,128x,200ms,25,64,0,114,149,171,390,490,631,867,185,71,859
2026-09-15T21:16:27.950061+00:00,4370,2408826,128x,200ms,25,64,0,118,159,183,400,631,782,1025,246,109,1123
2026-09-15T21:16:28.477523+00:00,4371,2409348,128x,200ms,25,64,0,131,197,231,468,727,832,1118,271,137,1256
2026-09-15T21:16:28.509531+00:00,4372,2409868,128x,200ms,25,64,0,138,215,254,502,839,930,1245,310,186,1590
2026-09-15T21:16:29.038153+00:00,4373,2410389,128x,200ms,25,64,1,168,285,344,604,2346,3587,2537,879,542,7593
2026-09-15T21:16:29.558125+00:00,4374,2410912,128x,200ms,25,64,1,633,1295,1687,2104,3152,4921,3215,1172,710,10790
2026-09-15T21:16:30.086538+00:00,4375,2411437,128x,200ms,25,64,1,873,1849,2442,2844,4417,6492,4272,1577,963,14713
2026-09-15T21:16:30.605487+00:00,4376,2411961,128x,200ms,25,64,1,916,1958,2593,2994,4001,6030,3920,1447,875,13629
2026-09-15T21:16:31.133433+00:00,4377,2412485,128x,200ms,25,64,1,906,1929,2560,2957,4355,6439,4211,1560,944,14584
2026-09-15T21:16:31.654691+00:00,4378,2413009,128x,200ms,25,64,1,920,1977,2612,3008,4462,6513,4289,1592,981,14807
2026-09-15T21:16:32.182720+00:00,4379,2413534,128x,200ms,25,64,0,914,1954,2590,2991,4414,6480,4260,1574,959,14675
2026-09-15T21:16:32.702734+00:00,4380,2414057,128x,200ms,25,64,0,915,1955,2593,2989,4374,6450,4213,1562,926,14474
2026-09-15T21:16:33.221402+00:00,4381,2414581,128x,200ms,25,64,0,882,1877,2481,2877,4155,6201,4032,1499,878,13905
2026-09-15T21:16:33.749778+00:00,4382,2415105,128x,200ms,25,64,0,894,1907,2518,2915,4260,6332,4124,1531,900,14220
2026-09-15T21:16:34.278118+00:00,4383,2415628,128x,200ms,25,64,0,907,1936,2558,2955,4320,6401,4181,1549,916,14406
2026-09-15T21:16:35.277953+00:00,4384,2416152,128x,200ms,25,64,0,866,1835,2420,2821,3863,5848,3800,1409,839,13178
2026-09-15T21:16:35.806300+00:00,4385,2416676,128x,200ms,25,64,1,230,423,522,802,939,1044,1348,344,225,1899
2026-09-15T21:16:36.327065+00:00,4386,2417200,128x,200ms,25,64,1,139,222,260,516,839,902,1257,303,184,1549
2026-09-15T21:16:36.853530+00:00,4387,2417722,128x,200ms,25,64,1,144,234,274,532,865,931,1280,314,194,1608
2026-09-15T21:16:37.373639+00:00,4388,2418244,128x,200ms,25,64,1,132,204,236,486,446,462,545,190,69,533
2026-09-15T21:16:37.893467+00:00,4389,2418765,128x,200ms,25,64,1,276,524,652,903,1356,1894,1601,519,285,3353
2026-09-15T21:16:37.926869+00:00,4390,2419289,128x,200ms,25,64,1,281,537,667,924,1387,1943,1632,531,292,3471
2026-09-15T21:16:38.934416+00:00,4391,2419811,128x,200ms,25,64,0,278,532,658,914,1412,1986,1656,541,298,3566
2026-09-15T21:16:39.453992+00:00,4392,2420333,128x,200ms,25,64,0,299,577,720,988,929,1178,1242,359,173,1738
2026-09-15T21:16:39.981968+00:00,4393,2420854,128x,200ms,25,64,0,128,187,219,461,740,855,1103,275,160,1318
2026-09-15T21:16:40.015111+00:00,4394,2421376,128x,200ms,25,64,0,134,198,237,451,750,931,1074,302,169,1351
2026-09-15T21:16:40.534261+00:00,4395,2421897,128x,200ms,25,64,0,366,692,901,1184,1653,2513,1851,640,405,4885
2026-09-15T21:16:41.541742+00:00,4396,2422419,128x,200ms,25,64,0,251,434,559,786,830,1127,1153,348,278,2279
2026-09-15T21:16:41.582473+00:00,4397,2422940,128x,200ms,25,64,1,166,223,302,501,840,1103,1158,343,269,2075
2026-09-15T21:16:42.102186+00:00,4398,2423463,128x,200ms,25,64,1,722,1410,1886,2295,4393,6687,4225,1602,1016,15415
2026-09-15T21:16:42.629522+00:00,4399,2423988,128x,200ms,25,64,1,938,1899,2556,3004,3777,5981,3654,1417,868,13539
2026-09-15T21:16:43.158577+00:00,4400,2424513,128x,200ms,25,64,1,855,1689,2269,2680,3666,5812,3549,1389,903,13113
2026-09-15T21:16:43.677516+00:00,4401,2425036,128x,200ms,25,64,1,876,1759,2355,2774,4111,6379,3920,1523,969,14582
2026-09-15T21:16:44.207256+00:00,4402,2425562,128x,200ms,25,64,1,954,1934,2603,3007,4399,6730,4164,1615,1061,15662
2026-09-15T21:16:44.725495+00:00,4403,2426086,128x,200ms,25,64,0,984,2000,2696,3122,4537,6812,4332,1647,1159,16280
2026-09-15T21:16:45.253951+00:00,4404,2426610,128x,200ms,25,64,0,1015,2062,2784,3193,4777,6880,4501,1708,1320,17302
2026-09-15T21:16:45.774405+00:00,4405,2427134,128x,200ms,25,64,0,1011,2051,2765,3162,4718,6871,4452,1702,1289,17066
2026-09-15T21:16:46.294862+00:00,4406,2427658,128x,200ms,25,64,0,1015,2054,2785,3173,4718,6823,4431,1690,1316,17159
2026-09-15T21:16:46.821583+00:00,4407,2428182,128x,200ms,25,64,0,974,2029,2777,3031,4709,6553,4087,1669,1329,16891
2026-09-15T21:16:47.342331+00:00,4408,2428706,128x,200ms,25,64,0,962,2027,2772,2992,4684,6562,4073,1660,1312,16821
2026-09-15T21:16:47.870266+00:00,4409,2429230,128x,200ms,25,64,1,971,2032,2778,3017,4694,6603,4099,1667,1319,16851
2026-09-15T21:16:48.398324+00:00,4410,2429755,128x,200ms,25,64,1,973,2035,2781,3022,4694,6593,4090,1666,1320,16851
2026-09-15T21:16:48.926759+00:00,4411,2430280,128x,200ms,25,64,1,971,2035,2779,3015,4700,6588,4089,1668,1322,16869
2026-09-15T21:16:49.445820+00:00,4412,2430806,128x,200ms,25,64,1,969,2036,2781,3011,4704,6577,4085,1668,1323,16870
2026-09-15T21:16:49.967416+00:00,4413,2431330,128x,200ms,25,64,1,968,2037,2781,3006,4705,6600,4094,1670,1324,16869
2026-09-15T21:16:50.493526+00:00,4414,2431855,128x,200ms,25,64,1,978,2040,2784,3041,4705,6651,4137,1675,1323,16875
2026-09-15T21:16:51.016228+00:00,4415,2432379,128x,200ms,25,64,0,983,2041,2786,3055,4713,6666,4152,1678,1324,16884
2026-09-15T21:16:51.542666+00:00,4416,2432904,128x,200ms,25,64,0,984,2042,2787,3057,4720,6676,4160,1681,1327,16918
2026-09-15T21:16:52.061987+00:00,4417,2433427,128x,200ms,25,64,0,983,2040,2784,3052,4718,6671,4151,1681,1327,16917
2026-09-15T21:16:52.589521+00:00,4418,2433951,128x,200ms,25,64,0,981,2035,2782,3051,4715,6666,4153,1680,1326,16905
2026-09-15T21:16:53.110642+00:00,4419,2434476,128x,200ms,25,64,0,982,2032,2780,3057,4708,6705,4215,1681,1323,16893
2026-09-15T21:16:53.637528+00:00,4420,2435000,128x,200ms,25,64,0,998,2038,2784,3108,4712,6752,4300,1685,1322,16925
2026-09-15T21:16:54.158171+00:00,4421,2435523,128x,200ms,25,64,1,1001,2044,2789,3118,4710,6747,4289,1685,1324,16917
2026-09-15T21:16:54.685502+00:00,4422,2436048,128x,200ms,25,64,1,999,2043,2789,3109,4701,6689,4194,1679,1324,16872
2026-09-15T21:16:55.207049+00:00,4423,2436573,128x,200ms,25,64,1,981,2040,2787,3047,4706,6640,4127,1676,1326,16877
2026-09-15T21:16:55.733960+00:00,4424,2437097,128x,200ms,25,64,1,980,2040,2784,3041,4705,6640,4127,1676,1326,16874
2026-09-15T21:16:56.262382+00:00,4425,2437621,128x,200ms,25,64,1,980,2040,2786,3043,4708,6646,4131,1678,1328,16890
2026-09-15T21:16:56.782434+00:00,4426,2438147,128x,200ms,25,64,1,979,2039,2783,3039,4707,6643,4128,1678,1328,16891
2026-09-15T21:16:57.310766+00:00,4427,2438671,128x,200ms,25,64,0,979,2040,2783,3040,4710,6646,4128,1678,1328,16894
2026-09-15T21:16:57.829514+00:00,4428,2439195,128x,200ms,25,64,0,979,2039,2782,3039,4709,6645,4127,1678,1328,16900
2026-09-15T21:16:58.358148+00:00,4429,2439719,128x,200ms,25,64,0,977,2031,2777,3037,4707,6644,4125,1678,1328,16893
2026-09-15T21:16:58.878207+00:00,4430,2440243,128x,200ms,25,64,0,978,2033,2780,3039,4700,6627,4116,1674,1325,16861
2026-09-15T21:16:59.399315+00:00,4431,2440767,128x,200ms,25,64,0,978,2036,2782,3039,4705,6633,4117,1676,1326,16866
2026-09-15T21:16:59.926528+00:00,4432,2441291,128x,200ms,25,64,0,979,2041,2786,3041,4701,6628,4112,1675,1325,16857
2026-09-15T21:17:00.446599+00:00,4433,2441815,128x,200ms,25,64,1,977,2039,2783,3036,4710,6639,4118,1679,1329,16896
2026-09-15T21:17:00.974043+00:00,4434,2442339,128x,200ms,25,64,1,977,2037,2779,3031,4706,6634,4113,1677,1328,16889
2026-09-15T21:17:01.494356+00:00,4435,2442864,128x,200ms,25,64,1,977,2036,2778,3029,4705,6631,4111,1677,1328,16884
2026-09-15T21:17:02.021414+00:00,4436,2443388,128x,200ms,25,64,1,974,2032,2776,3029,4702,6629,4108,1676,1328,16876
2026-09-15T21:17:02.549440+00:00,4437,2443913,128x,200ms,25,64,1,974,2030,2775,3028,4700,6624,4105,1676,1327,16873
2026-09-15T21:17:03.070076+00:00,4438,2444437,128x,200ms,25,64,1,974,2031,2777,3028,4699,6619,4101,1674,1327,16866
2026-09-15T21:17:03.598125+00:00,4439,2444962,128x,200ms,25,64,0,975,2032,2779,3031,4695,6624,4108,1674,1326,16855
2026-09-15T21:17:04.118296+00:00,4440,2445486,128x,200ms,25,64,0,979,2039,2784,3041,4702,6633,4112,1676,1327,16868
2026-09-15T21:17:04.645952+00:00,4441,2446010,128x,200ms,25,64,0,979,2042,2785,3039,4704,6642,4116,1678,1328,16887
2026-09-15T21:17:05.166139+00:00,4442,2446533,128x,200ms,25,64,0,977,2039,2781,3034,4707,6634,4108,1678,1330,16895
2026-09-15T21:17:05.686205+00:00,4443,2447057,128x,200ms,25,64,0,974,2034,2778,3027,4706,6624,4104,1677,1329,16897
2026-09-15T21:17:06.213538+00:00,4444,2447581,128x,200ms,25,64,0,972,2032,2775,3022,4700,6605,4092,1674,1327,16867
2026-09-15T21:17:06.741707+00:00,4445,2448105,128x,200ms,25,64,1,971,2033,2778,3020,4696,6594,4089,1673,1327,16851
2026-09-15T21:17:07.261967+00:00,4446,2448630,128x,200ms,25,64,1,970,2033,2778,3016,4697,6592,4089,1673,1326,16852
2026-09-15T21:17:07.789522+00:00,4447,2449156,128x,200ms,25,64,1,971,2035,2779,3015,4694,6589,4084,1672,1326,16846
2026-09-15T21:17:08.317532+00:00,4448,2449680,128x,200ms,25,64,1,970,2034,2778,3015,4695,6590,4085,1673,1326,16844
2026-09-15T21:17:08.837519+00:00,4449,2450205,128x,200ms,25,64,1,970,2036,2780,3017,4694,6590,4084,1672,1326,16842
2026-09-15T21:17:09.365954+00:00,4450,2450729,128x,200ms,25,64,1,970,2035,2778,3015,4693,6590,4084,1673,1325,16847
2026-09-15T21:17:09.886545+00:00,4451,2451255,128x,200ms,25,64,0,970,2036,2779,3014,4692,6583,4079,1671,1326,16841
2026-09-15T21:17:10.413608+00:00,4452,2451779,128x,200ms,25,64,0,970,2038,2782,3012,4695,6583,4081,1673,1326,16849
2026-09-15T21:17:10.933462+00:00,4453,2452303,128x,200ms,25,64,0,968,2037,2779,3009,4694,6583,4083,1674,1327,16854
2026-09-15T21:17:11.462959+00:00,4454,2452827,128x,200ms,25,64,0,968,2036,2777,3006,4696,6588,4085,1675,1328,16869
2026-09-15T21:17:11.982584+00:00,4455,2453351,128x,200ms,25,64,0,969,2036,2776,3004,4697,6591,4086,1676,1329,16872
2026-09-15T21:17:12.509516+00:00,4456,2453875,128x,200ms,25,64,0,966,2032,2773,3002,4695,6583,4081,1674,1327,16859
2026-09-15T21:17:13.030098+00:00,4457,2454400,128x,200ms,25,64,1,965,2027,2771,3000,4688,6572,4074,1671,1325,16838
2026-09-15T21:17:13.557871+00:00,4458,2454924,128x,200ms,25,64,1,964,2027,2770,2998,4689,6568,4074,1672,1325,16838
2026-09-15T21:17:14.078425+00:00,4459,2455449,128x,200ms,25,64,1,963,2026,2769,2996,4684,6563,4071,1670,1325,16823
2026-09-15T21:17:14.607259+00:00,4460,2455973,128x,200ms,25,64,1,963,2027,2769,2995,4685,6560,4070,1671,1325,16822
2026-09-15T21:17:15.126175+00:00,4461,2456499,128x,200ms,25,64,1,963,2026,2768,2993,4681,6550,4066,1668,1324,16810
2026-09-15T21:17:15.654216+00:00,4462,2457024,128x,200ms,25,64,1,961,2025,2767,2991,4679,6548,4065,1668,1323,16800
2026-09-15T21:17:16.181441+00:00,4463,2457549,128x,200ms,25,64,0,963,2026,2768,2993,4678,6566,4068,1669,1323,16806
2026-09-15T21:17:16.701522+00:00,4464,2458074,128x,200ms,25,64,0,968,2030,2773,3011,4671,6568,4066,1667,1321,16767
2026-09-15T21:17:17.229753+00:00,4465,2458597,128x,200ms,25,64,0,969,2032,2773,3009,4676,6575,4071,1669,1323,16794
2026-09-15T21:17:17.750794+00:00,4466,2459121,128x,200ms,25,64,0,968,2033,2772,3004,4680,6577,4073,1671,1324,16816
2026-09-15T21:17:18.277923+00:00,4467,2459645,128x,200ms,25,64,0,966,2031,2769,3000,4682,6572,4072,1672,1325,16818
2026-09-15T21:17:18.797741+00:00,4468,2460170,128x,200ms,25,64,0,964,2027,2766,2995,4680,6568,4069,1670,1324,16810
2026-09-15T21:17:19.325497+00:00,4469,2460694,128x,200ms,25,64,1,963,2024,2766,2995,4679,6562,4067,1669,1324,16809
2026-09-15T21:17:19.846370+00:00,4470,2461219,128x,200ms,25,64,1,963,2025,2766,2995,4676,6557,4064,1668,1322,16798
2026-09-15T21:17:20.373597+00:00,4471,2461744,128x,200ms,25,64,1,963,2025,2767,2994,4676,6553,4063,1668,1321,16794
2026-09-15T21:17:20.901491+00:00,4472,2462269,128x,200ms,25,64,1,963,2027,2769,2993,4677,6551,4063,1668,1323,16792
2026-09-15T21:17:21.422754+00:00,4473,2462793,128x,200ms,25,64,1,962,2030,2771,2992,4677,6547,4062,1668,1323,16790
2026-09-15T21:17:21.950533+00:00,4474,2463319,128x,200ms,25,64,1,962,2033,2772,2990,4678,6549,4065,1670,1324,16807
2026-09-15T21:17:22.470177+00:00,4475,2463844,128x,200ms,25,64,0,962,2033,2772,2990,4678,6548,4066,1670,1324,16804
2026-09-15T21:17:22.997444+00:00,4476,2464368,128x,200ms,25,64,0,961,2031,2770,2987,4681,6550,4067,1671,1324,16817
2026-09-15T21:17:23.518376+00:00,4477,2464891,128x,200ms,25,64,0,960,2027,2766,2985,4680,6550,4066,1671,1325,16821
2026-09-15T21:17:24.045510+00:00,4478,2465416,128x,200ms,25,64,0,959,2025,2766,2983,4679,6543,4063,1669,1324,16805
2026-09-15T21:17:24.565510+00:00,4479,2465940,128x,200ms,25,64,0,961,2029,2771,2986,4678,6540,4064,1668,1324,16804
2026-09-15T21:17:25.094541+00:00,4480,2466463,128x,200ms,25,64,0,963,2035,2776,2990,4683,6551,4067,1671,1324,16816
2026-09-15T21:17:25.614907+00:00,4481,2466988,128x,200ms,25,64,1,962,2035,2774,2988,4686,6552,4072,1673,1327,16839
2026-09-15T21:17:26.141473+00:00,4482,2467513,128x,200ms,25,64,1,963,2036,2775,2987,4692,6561,4076,1674,1328,16861
2026-09-15T21:17:26.662035+00:00,4483,2468037,128x,200ms,25,64,1,962,2035,2775,2986,4693,6555,4075,1674,1327,16863
2026-09-15T21:17:27.189655+00:00,4484,2468562,128x,200ms,25,64,1,960,2034,2774,2984,4690,6550,4074,1674,1327,16860
2026-09-15T21:17:27.709567+00:00,4485,2469087,128x,200ms,25,64,1,958,2031,2771,2980,4690,6544,4073,1674,1327,16848
2026-09-15T21:17:28.237906+00:00,4486,2469612,128x,200ms,25,64,1,957,2029,2771,2977,4691,6541,4071,1673,1327,16855
2026-09-15T21:17:28.757680+00:00,4487,2470136,128x,200ms,25,64,0,958,2029,2771,2980,4689,6540,4071,1672,1327,16848
2026-09-15T21:17:29.285481+00:00,4488,2470661,128x,200ms,25,64,0,956,2031,2773,2979,4682,6525,4065,1671,1325,16826
2026-09-15T21:17:29.805888+00:00,4489,2471184,128x,200ms,25,64,0,958,2033,2775,2980,4682,6524,4064,1669,1325,16815
2026-09-15T21:17:30.333554+00:00,4490,2471708,128x,200ms,25,64,0,958,2036,2777,2982,4683,6529,4065,1671,1324,16826
2026-09-15T21:17:30.853408+00:00,4491,2472232,128x,200ms,25,64,0,959,2038,2778,2982,4687,6535,4071,1673,1325,16836
2026-09-15T21:17:31.381744+00:00,4492,2472757,128x,200ms,25,64,0,959,2039,2778,2981,4688,6536,4073,1673,1327,16844
2026-09-15T21:17:31.901688+00:00,4493,2473280,128x,200ms,25,64,1,957,2038,2775,2975,4690,6534,4074,1675,1327,16861
2026-09-15T21:17:32.429808+00:00,4494,2473805,128x,200ms,25,64,1,957,2037,2775,2974,4690,6532,4073,1674,1327,16860
2026-09-15T21:17:32.949414+00:00,4495,2474330,128x,200ms,25,64,1,957,2036,2773,2973,4689,6534,4073,1675,1328,16854
2026-09-15T21:17:33.478268+00:00,4496,2474855,128x,200ms,25,64,1,957,2035,2774,2973,4683,6523,4067,1672,1326,16836
2026-09-15T21:17:34.006246+00:00,4497,2475379,128x,200ms,25,64,1,956,2033,2770,2969,4683,6526,4068,1672,1325,16834
2026-09-15T21:17:34.525388+00:00,4498,2475905,128x,200ms,25,64,1,956,2035,2770,2969,4682,6520,4067,1672,1326,16829
2026-09-15T21:17:35.053934+00:00,4499,2476430,128x,200ms,25,64,0,956,2033,2770,2971,4682,6532,4068,1672,1326,16829
2026-09-15T21:17:35.574049+00:00,4500,2476954,128x,200ms,25,64,0,955,2029,2766,2969,4678,6529,4063,1671,1325,16809
2026-09-15T21:17:36.102076+00:00,4501,2477477,128x,200ms,25,64,0,960,2025,2766,2987,4675,6548,4061,1670,1324,16800
2026-09-15T21:17:36.621489+00:00,4502,2478002,128x,200ms,25,64,0,962,2027,2768,2990,4666,6541,4053,1667,1321,16764
2026-09-15T21:17:37.149535+00:00,4503,2478526,128x,200ms,25,64,0,960,2026,2768,2984,4668,6524,4053,1667,1321,16765
2026-09-15T21:17:37.670261+00:00,4504,2479050,128x,200ms,25,64,0,959,2032,2772,2981,4669,6526,4056,1668,1321,16775
2026-09-15T21:17:38.197808+00:00,4505,2479575,128x,200ms,25,64,1,958,2033,2770,2977,4674,6528,4060,1670,1323,16787
2026-09-15T21:17:38.718264+00:00,4506,2480100,128x,200ms,25,64,1,955,2034,2772,2973,4682,6514,4064,1673,1325,16804
2026-09-15T21:17:39.245790+00:00,4507,2480624,128x,200ms,25,64,1,954,2033,2770,2967,4683,6512,4064,1673,1325,16809
2026-09-15T21:17:39.765566+00:00,4508,2481149,128x,200ms,25,64,1,953,2032,2768,2964,4681,6510,4064,1672,1325,16810
2026-09-15T21:17:40.293389+00:00,4509,2481674,128x,200ms,25,64,1,953,2032,2769,2966,4681,6512,4063,1672,1325,16809
2026-09-15T21:17:40.821934+00:00,4510,2482199,128x,200ms,25,64,1,952,2029,2766,2966,4680,6509,4060,1671,1324,16804
2026-09-15T21:17:41.342199+00:00,4511,2482724,128x,200ms,25,64,0,953,2029,2768,2968,4680,6509,4061,1671,1323,16802
2026-09-15T21:17:41.869917+00:00,4512,2483249,128x,200ms,25,64,0,953,2029,2769,2971,4678,6507,4059,1670,1323,16790
2026-09-15T21:17:42.389632+00:00,4513,2483772,128x,200ms,25,64,0,955,2035,2775,2973,4684,6517,4064,1672,1324,16812
2026-09-15T21:17:42.917595+00:00,4514,2484296,128x,200ms,25,64,0,955,2039,2777,2973,4689,6521,4069,1674,1325,16830
2026-09-15T21:17:43.438025+00:00,4515,2484820,128x,200ms,25,64,0,954,2037,2775,2970,4690,6516,4070,1675,1327,16843
2026-09-15T21:17:43.965495+00:00,4516,2485344,128x,200ms,25,64,0,952,2032,2771,2966,4690,6516,4068,1675,1327,16842
2026-09-15T21:17:44.486304+00:00,4517,2485868,128x,200ms,25,64,1,952,2032,2773,2969,4687,6512,4067,1674,1325,16836
2026-09-15T21:17:45.014316+00:00,4518,2486393,128x,200ms,25,64,1,951,2031,2773,2968,4687,6511,4066,1673,1326,16831
2026-09-15T21:17:45.533722+00:00,4519,2486918,128x,200ms,25,64,1,952,2032,2773,2971,4685,6506,4063,1672,1325,16819
2026-09-15T21:17:46.061670+00:00,4520,2487442,128x,200ms,25,64,1,952,2032,2773,2970,4685,6505,4066,1673,1325,16824
2026-09-15T21:17:46.581822+00:00,4521,2487967,128x,200ms,25,64,1,952,2033,2774,2970,4686,6501,4065,1674,1326,16822
2026-09-15T21:17:47.110700+00:00,4522,2488493,128x,200ms,25,64,1,949,2031,2771,2964,4682,6483,4060,1671,1324,16805
2026-09-15T21:17:47.630540+00:00,4523,2489018,128x,200ms,25,64,0,947,2031,2771,2963,4687,6492,4063,1673,1325,16820
2026-09-15T21:17:48.158653+00:00,4524,2489541,128x,200ms,25,64,0,949,2035,2776,2967,4684,6487,4061,1672,1323,16812
2026-09-15T21:17:48.686557+00:00,4525,2490064,128x,200ms,25,64,0,950,2040,2779,2967,4687,6492,4063,1671,1324,16818
2026-09-15T21:17:49.206246+00:00,4526,2490589,128x,200ms,25,64,0,951,2043,2780,2969,4694,6503,4072,1675,1327,16852
2026-09-15T21:17:49.725512+00:00,4527,2491113,128x,200ms,25,64,0,951,2045,2782,2971,4709,6509,4083,1681,1329,16883
2026-09-15T21:17:50.253425+00:00,4528,2491637,128x,200ms,25,64,0,952,2046,2783,2970,4714,6514,4088,1681,1328,16894
2026-09-15T21:17:50.781877+00:00,4529,2492161,128x,200ms,25,64,1,950,2041,2777,2967,4710,6510,4089,1678,1325,16882
2026-09-15T21:17:51.301452+00:00,4530,2492686,128x,200ms,25,64,1,951,2044,2779,2967,4713,6512,4093,1681,1327,16889
2026-09-15T21:17:51.830259+00:00,4531,2493210,128x,200ms,25,64,1,950,2042,2778,2967,4713,6509,4093,1680,1327,16883
2026-09-15T21:17:52.349502+00:00,4532,2493735,128x,200ms,25,64,1,951,2044,2780,2968,4712,6508,4091,1680,1327,16878
2026-09-15T21:17:52.877512+00:00,4533,2494261,128x,200ms,25,64,1,951,2045,2780,2969,4713,6510,4091,1681,1328,16881
2026-09-15T21:17:53.397748+00:00,4534,2494785,128x,200ms,25,64,1,951,2044,2780,2970,4713,6509,4092,1681,1328,16884
2026-09-15T21:17:53.925640+00:00,4535,2495310,128x,200ms,25,64,0,951,2045,2781,2969,4712,6510,4091,1680,1327,16885
2026-09-15T21:17:54.445512+00:00,4536,2495835,128x,200ms,25,64,0,951,2043,2779,2969,4709,6511,4086,1682,1331,16890
2026-09-15T21:17:54.973895+00:00,4537,2496358,128x,200ms,25,64,0,949,2036,2774,2966,4703,6502,4080,1679,1330,16868
2026-09-15T21:17:55.493648+00:00,4538,2496882,128x,200ms,25,64,0,948,2033,2774,2965,4690,6491,4070,1675,1328,16837
2026-09-15T21:17:56.021502+00:00,4539,2497406,128x,200ms,25,64,0,948,2033,2774,2965,4686,6484,4066,1673,1327,16817
2026-09-15T21:17:56.541506+00:00,4540,2497930,128x,200ms,25,64,0,949,2036,2776,2966,4685,6485,4067,1674,1327,16811
2026-09-15T21:17:57.069668+00:00,4541,2498454,128x,200ms,25,64,1,950,2039,2779,2967,4689,6502,4070,1676,1330,16831
2026-09-15T21:17:57.597784+00:00,4542,2498979,128x,200ms,25,64,1,969,2041,2782,3011,4711,6635,4112,1687,1339,16856
2026-09-15T21:17:58.117456+00:00,4543,2499504,128x,200ms,25,64,1,991,2053,2796,3084,4724,6760,4293,1699,1334,16960
2026-09-15T21:17:58.645502+00:00,4544,2500029,128x,200ms,25,64,1,994,2019,2727,3126,4636,6806,4364,1669,1179,16609
2026-09-15T21:17:59.166699+00:00,4545,2500554,128x,200ms,25,64,1,896,1995,2652,2880,3860,5508,3364,1400,975,13135
2026-09-15T21:17:59.686138+00:00,4546,2501079,128x,200ms,25,64,1,555,1225,1629,1821,2447,3570,2154,940,645,7750
2026-09-15T21:18:00.215246+00:00,4547,2501602,128x,200ms,25,64,0,478,1003,1361,1556,2259,3306,2058,873,621,7438
2026-09-15T21:18:00.733573+00:00,4548,2502125,128x,200ms,25,64,0,522,1021,1410,1640,769,1074,1122,312,264,2490
2026-09-15T21:18:01.262188+00:00,4549,2502648,128x,200ms,25,64,0,193,242,330,625,2803,4545,2883,1047,659,9957
2026-09-15T21:18:01.781509+00:00,4550,2503171,128x,200ms,25,64,0,808,1668,2200,2600,4085,6285,3874,1482,870,13712
2026-09-15T21:18:02.302513+00:00,4551,2503695,128x,200ms,25,64,0,899,1888,2504,2882,3759,5899,3586,1382,801,12685
2026-09-15T21:18:02.830517+00:00,4552,2504219,128x,200ms,25,64,0,787,1630,2151,2516,3338,5235,3210,1238,708,10964
2026-09-15T21:18:03.350232+00:00,4553,2504742,128x,200ms,25,64,1,715,1486,1966,2304,2571,4182,2569,981,565,8392
2026-09-15T21:18:03.877480+00:00,4554,2505267,128x,200ms,25,64,1,512,987,1301,1645,2799,4612,2764,1069,613,9331
2026-09-15T21:18:04.398247+00:00,4555,2505790,128x,200ms,25,64,1,778,1600,2116,2482,3629,5734,3462,1343,760,12162
2026-09-15T21:18:04.926247+00:00,4556,2506314,128x,200ms,25,64,1,862,1793,2375,2738,3856,6036,3655,1418,803,12942
2026-09-15T21:18:05.445477+00:00,4557,2506839,128x,200ms,25,64,1,880,1847,2441,2812,3875,6025,3692,1416,823,12978
2026-09-15T21:18:05.973445+00:00,4558,2507363,128x,200ms,25,64,1,810,1684,2223,2596,3456,5368,3323,1274,747,11271
2026-09-15T21:18:06.493579+00:00,4559,2507887,128x,200ms,25,64,0,709,1464,1933,2292,2942,4573,2894,1098,653,9352
2026-09-15T21:18:07.014593+00:00,4560,2508410,128x,200ms,25,64,0,559,1121,1471,1818,2377,3710,2419,907,547,7216
2026-09-15T21:18:07.542199+00:00,4561,2508934,128x,200ms,25,64,0,528,1051,1378,1719,2415,3767,2450,920,555,7349
2026-09-15T21:18:08.062251+00:00,4562,2509456,128x,200ms,25,64,0,550,1103,1443,1781,2496,3890,2517,947,569,7656
2026-09-15T21:18:08.589657+00:00,4563,2509979,128x,200ms,25,64,0,559,1127,1474,1812,2471,3840,2495,936,563,7544
2026-09-15T21:18:09.109499+00:00,4564,2510501,128x,200ms,25,64,0,541,1086,1419,1754,2348,3643,2392,892,539,7078
2026-09-15T21:18:09.638325+00:00,4565,2511025,128x,200ms,25,64,1,497,963,1258,1604,2188,3601,2331,839,509,7435
